Order Date,Category,Sub-Category,Region,Segment,Unit Price,Quantity,Sales,Profit,Margin,Month,Year
2022-06-16 07:05:00.750375188,Furniture,Bookcases,West,Consumer,93.64,2,187.28,34.14,0.1823,2022-06,2022
2022-06-16 15:50:09.304652326,Furniture,Bookcases,Central,Home Office,404.07,2,808.14,81.38,0.1007,2022-06,2022
2022-06-17 00:35:17.858929466,Furniture,Tables,Central,Corporate,450.59,1,450.59,46.86,0.104,2022-06,2022
2022-06-17 09:20:26.413206604,Furniture,Tables,South,Corporate,652.81,1,652.81,90.09,0.138,2022-06,2022
2022-06-17 18:05:34.967483742,Office Supplies,Paper,West,Consumer,63.93,3,191.79,77.06,0.4018,2022-06,2022
2022-06-18 02:50:43.521760880,Technology,Printers,Central,Consumer,1059.76,1,1059.76,188.43,0.1778,2022-06,2022
2022-06-18 11:35:52.076038020,Technology,Laptops,East,Consumer,540.57,1,540.57,108.33,0.2004,2022-06,2022
2022-06-18 20:21:00.630315158,Technology,Monitors,West,Corporate,1893.25,1,1893.25,556.62,0.294,2022-06,2022
2022-06-19 05:06:09.184592296,Office Supplies,Envelopes,East,Home Office,81.69,2,163.38,44.15,0.2702,2022-06,2022
2022-06-19 13:51:17.738869436,Furniture,Storage,East,Consumer,738.66,1,738.66,121.21,0.1641,2022-06,2022
2022-06-19 22:36:26.293146574,Technology,Phones,East,Consumer,1288.03,4,5152.12,1270.0,0.2465,2022-06,2022
2022-06-20 07:21:34.847423712,Office Supplies,Envelopes,South,Home Office,61.56,1,61.56,22.75,0.3696,2022-06,2022
2022-06-20 16:06:43.401700850,Office Supplies,Envelopes,East,Consumer,87.28,1,87.28,20.33,0.2329,2022-06,2022
2022-06-21 00:51:51.955977990,Office Supplies,Envelopes,Central,Corporate,91.21,2,182.42,43.93,0.2408,2022-06,2022
2022-06-21 09:37:00.510255128,Office Supplies,Pens,East,Corporate,12.66,1,12.66,6.24,0.4928,2022-06,2022
2022-06-21 18:22:09.064532266,Technology,Accessories,West,Home Office,2398.93,2,4797.86,642.43,0.1339,2022-06,2022
2022-06-22 03:07:17.618809406,Office Supplies,Envelopes,West,Consumer,55.97,1,55.97,14.32,0.2559,2022-06,2022
2022-06-22 11:52:26.173086544,Furniture,Storage,East,Consumer,623.59,1,623.59,134.7,0.216,2022-06,2022
2022-06-22 20:37:34.727363682,Office Supplies,Paper,East,Corporate,114.32,1,114.32,44.62,0.3903,2022-06,2022
2022-06-23 05:22:43.281640820,Office Supplies,Pens,West,Home Office,45.7,4,182.8,69.65,0.381,2022-06,2022
2022-06-23 14:07:51.835917960,Office Supplies,Binders,East,Consumer,40.88,2,81.76,38.66,0.4729,2022-06,2022
2022-06-23 22:53:00.390195098,Office Supplies,Paper,East,Consumer,105.1,3,315.3,115.87,0.3675,2022-06,2022
2022-06-24 07:38:08.944472236,Technology,Printers,West,Corporate,913.28,1,913.28,171.24,0.1875,2022-06,2022
2022-06-24 16:23:17.498749376,Furniture,Bookcases,East,Home Office,117.43,2,234.86,50.07,0.2132,2022-06,2022
2022-06-25 01:08:26.053026514,Office Supplies,Pens,West,Home Office,56.79,2,113.58,33.79,0.2975,2022-06,2022
2022-06-25 09:53:34.607303652,Office Supplies,Labels,South,Home Office,59.18,4,236.72,105.48,0.4456,2022-06,2022
2022-06-25 18:38:43.161580790,Technology,Printers,South,Consumer,442.84,3,1328.52,421.54,0.3173,2022-06,2022
2022-06-26 03:23:51.715857930,Technology,Printers,Central,Consumer,2259.15,3,6777.45,2288.74,0.3377,2022-06,2022
2022-06-26 12:09:00.270135068,Technology,Phones,West,Corporate,1084.1,1,1084.1,184.19,0.1699,2022-06,2022
2022-06-26 20:54:08.824412206,Office Supplies,Envelopes,Central,Home Office,47.97,2,95.94,28.77,0.2999,2022-06,2022
2022-06-27 05:39:17.378689346,Office Supplies,Pens,Central,Consumer,25.26,2,50.52,19.31,0.3822,2022-06,2022
2022-06-27 14:24:25.932966484,Technology,Accessories,Central,Consumer,1270.07,4,5080.28,1621.12,0.3191,2022-06,2022
2022-06-27 23:09:34.487243622,Furniture,Storage,West,Corporate,115.96,1,115.96,20.73,0.1788,2022-06,2022
2022-06-28 07:54:43.041520760,Office Supplies,Labels,Central,Consumer,92.74,1,92.74,39.67,0.4278,2022-06,2022
2022-06-28 16:39:51.595797900,Office Supplies,Binders,South,Consumer,106.9,1,106.9,44.76,0.4187,2022-06,2022
2022-06-29 01:25:00.150075038,Furniture,Chairs,East,Consumer,1119.15,1,1119.15,130.38,0.1165,2022-06,2022
2022-06-29 10:10:08.704352176,Furniture,Tables,Central,Corporate,643.59,1,643.59,33.98,0.0528,2022-06,2022
2022-06-29 18:55:17.258629316,Furniture,Storage,East,Corporate,87.79,3,263.37,25.81,0.098,2022-06,2022
2022-06-30 03:40:25.812906454,Technology,Phones,East,Consumer,386.9,2,773.8,139.13,0.1798,2022-06,2022
2022-06-30 12:25:34.367183592,Furniture,Desks,West,Corporate,278.29,3,834.87,46.5,0.0557,2022-06,2022
2022-06-30 21:10:42.921460730,Office Supplies,Paper,Central,Corporate,109.57,3,328.71,66.56,0.2025,2022-06,2022
2022-07-01 05:55:51.475737870,Office Supplies,Labels,West,Corporate,89.65,1,89.65,22.02,0.2456,2022-07,2022
2022-07-01 14:41:00.030015008,Furniture,Chairs,East,Corporate,1101.7,2,2203.4,503.7,0.2286,2022-07,2022
2022-07-01 23:26:08.584292146,Office Supplies,Envelopes,West,Consumer,80.2,1,80.2,32.22,0.4017,2022-07,2022
2022-07-02 08:11:17.138569286,Technology,Laptops,East,Consumer,162.55,4,650.2,225.29,0.3465,2022-07,2022
2022-07-02 16:56:25.692846424,Furniture,Chairs,West,Consumer,1063.17,1,1063.17,243.47,0.229,2022-07,2022
2022-07-03 01:41:34.247123562,Technology,Laptops,Central,Consumer,1699.22,1,1699.22,338.65,0.1993,2022-07,2022
2022-07-03 10:26:42.801400700,Technology,Phones,Central,Consumer,2250.07,1,2250.07,420.76,0.187,2022-07,2022
2022-07-03 19:11:51.355677840,Office Supplies,Binders,West,Home Office,69.71,2,139.42,32.05,0.2299,2022-07,2022
2022-07-04 03:56:59.909954978,Office Supplies,Envelopes,West,Corporate,111.02,1,111.02,26.89,0.2422,2022-07,2022
2022-07-04 12:42:08.464232116,Technology,Laptops,West,Corporate,678.51,1,678.51,168.54,0.2484,2022-07,2022
2022-07-04 21:27:17.018509256,Furniture,Bookcases,South,Consumer,935.78,3,2807.34,488.2,0.1739,2022-07,2022
2022-07-05 06:12:25.572786394,Office Supplies,Envelopes,East,Consumer,31.7,3,95.1,19.05,0.2003,2022-07,2022
2022-07-05 14:57:34.127063532,Technology,Laptops,East,Consumer,1929.3,1,1929.3,668.7,0.3466,2022-07,2022
2022-07-05 23:42:42.681340670,Furniture,Chairs,West,Consumer,987.1,2,1974.2,280.34,0.142,2022-07,2022
2022-07-06 08:27:51.235617810,Office Supplies,Binders,Central,Consumer,108.93,3,326.79,105.55,0.323,2022-07,2022
2022-07-06 17:12:59.789894948,Furniture,Storage,South,Corporate,667.93,1,667.93,97.12,0.1454,2022-07,2022
2022-07-07 01:58:08.344172086,Technology,Laptops,South,Home Office,1201.92,4,4807.68,1434.13,0.2983,2022-07,2022
2022-07-07 10:43:16.898449226,Furniture,Chairs,Central,Consumer,669.98,1,669.98,75.91,0.1133,2022-07,2022
2022-07-07 19:28:25.452726364,Office Supplies,Envelopes,West,Consumer,34.69,2,69.38,14.66,0.2113,2022-07,2022
2022-07-08 04:13:34.007003502,Furniture,Bookcases,West,Corporate,733.18,2,1466.36,140.77,0.096,2022-07,2022
2022-07-08 12:58:42.561280640,Technology,Accessories,West,Consumer,498.11,2,996.22,269.38,0.2704,2022-07,2022
2022-07-08 21:43:51.115557780,Office Supplies,Envelopes,West,Home Office,83.34,3,250.02,106.41,0.4256,2022-07,2022
2022-07-09 06:28:59.669834918,Technology,Monitors,West,Corporate,1333.41,1,1333.41,434.16,0.3256,2022-07,2022
2022-07-09 15:14:08.224112056,Office Supplies,Envelopes,West,Home Office,112.68,1,112.68,49.83,0.4422,2022-07,2022
2022-07-09 23:59:16.778389196,Technology,Laptops,East,Consumer,1643.64,2,3287.28,624.25,0.1899,2022-07,2022
2022-07-10 08:44:25.332666334,Office Supplies,Envelopes,South,Corporate,118.04,3,354.12,99.93,0.2822,2022-07,2022
2022-07-10 17:29:33.886943472,Furniture,Bookcases,Central,Consumer,306.98,1,306.98,42.49,0.1384,2022-07,2022
2022-07-11 02:14:42.441220610,Technology,Printers,South,Corporate,283.58,3,850.74,293.59,0.3451,2022-07,2022
2022-07-11 10:59:50.995497750,Technology,Accessories,Central,Consumer,1532.82,1,1532.82,380.29,0.2481,2022-07,2022
2022-07-11 19:44:59.549774888,Technology,Phones,West,Consumer,1691.12,1,1691.12,396.23,0.2343,2022-07,2022
2022-07-12 04:30:08.104052026,Office Supplies,Paper,Central,Consumer,8.69,3,26.07,10.0,0.3837,2022-07,2022
2022-07-12 13:15:16.658329166,Office Supplies,Paper,West,Corporate,87.36,1,87.36,28.39,0.325,2022-07,2022
2022-07-12 22:00:25.212606304,Furniture,Tables,Central,Corporate,928.17,2,1856.34,177.09,0.0954,2022-07,2022
2022-07-13 06:45:33.766883442,Furniture,Tables,East,Corporate,327.83,1,327.83,26.98,0.0823,2022-07,2022
2022-07-13 15:30:42.321160580,Office Supplies,Envelopes,South,Corporate,47.78,1,47.78,21.7,0.4541,2022-07,2022
2022-07-14 00:15:50.875437720,Office Supplies,Binders,West,Consumer,100.21,2,200.42,63.09,0.3148,2022-07,2022
2022-07-14 09:00:59.429714858,Furniture,Desks,West,Corporate,739.81,2,1479.62,287.34,0.1942,2022-07,2022
2022-07-14 17:46:07.983991996,Furniture,Bookcases,South,Consumer,350.15,1,350.15,29.27,0.0836,2022-07,2022
2022-07-15 02:31:16.538269136,Furniture,Tables,West,Home Office,1168.75,1,1168.75,202.78,0.1735,2022-07,2022
2022-07-15 11:16:25.092546274,Office Supplies,Binders,Central,Home Office,117.86,1,117.86,35.51,0.3013,2022-07,2022
2022-07-15 20:01:33.646823412,Technology,Printers,Central,Consumer,1802.12,2,3604.24,617.05,0.1712,2022-07,2022
2022-07-16 04:46:42.201100550,Furniture,Chairs,South,Home Office,372.54,4,1490.16,227.1,0.1524,2022-07,2022
2022-07-16 13:31:50.755377690,Furniture,Chairs,South,Consumer,437.97,3,1313.91,109.71,0.0835,2022-07,2022
2022-07-16 22:16:59.309654828,Office Supplies,Envelopes,South,Consumer,35.23,1,35.23,7.42,0.2107,2022-07,2022
2022-07-17 07:02:07.863931966,Technology,Printers,West,Corporate,1805.4,1,1805.4,421.02,0.2332,2022-07,2022
2022-07-17 15:47:16.418209106,Furniture,Bookcases,South,Consumer,185.55,4,742.2,62.57,0.0843,2022-07,2022
2022-07-18 00:32:24.972486244,Furniture,Bookcases,Central,Corporate,194.84,2,389.68,67.22,0.1725,2022-07,2022
2022-07-18 09:17:33.526763382,Furniture,Desks,Central,Consumer,185.52,2,371.04,74.54,0.2009,2022-07,2022
2022-07-18 18:02:42.081040520,Technology,Monitors,West,Consumer,198.2,3,594.6,105.48,0.1774,2022-07,2022
2022-07-19 02:47:50.635317660,Furniture,Chairs,Central,Corporate,1077.55,1,1077.55,208.72,0.1937,2022-07,2022
2022-07-19 11:32:59.189594798,Furniture,Bookcases,South,Corporate,161.72,2,323.44,69.28,0.2142,2022-07,2022
2022-07-19 20:18:07.743871936,Furniture,Bookcases,South,Home Office,632.2,5,3161.0,693.52,0.2194,2022-07,2022
2022-07-20 05:03:16.298149076,Furniture,Desks,East,Corporate,752.83,2,1505.66,280.66,0.1864,2022-07,2022
2022-07-20 13:48:24.852426214,Office Supplies,Labels,West,Corporate,119.25,1,119.25,32.16,0.2697,2022-07,2022
2022-07-20 22:33:33.406703352,Office Supplies,Pens,East,Consumer,76.75,1,76.75,25.95,0.3381,2022-07,2022
2022-07-21 07:18:41.960980490,Technology,Phones,South,Consumer,242.71,1,242.71,29.93,0.1233,2022-07,2022
2022-07-21 16:03:50.515257630,Office Supplies,Labels,Central,Consumer,18.71,3,56.13,22.15,0.3947,2022-07,2022
2022-07-22 00:48:59.069534768,Furniture,Storage,East,Corporate,715.22,1,715.22,114.94,0.1607,2022-07,2022
2022-07-22 09:34:07.623811906,Technology,Accessories,West,Corporate,224.86,1,224.86,51.25,0.2279,2022-07,2022
2022-07-22 18:19:16.178089046,Technology,Laptops,East,Consumer,2322.86,4,9291.44,1964.21,0.2114,2022-07,2022
2022-07-23 03:04:24.732366184,Technology,Monitors,East,Corporate,1618.57,1,1618.57,484.6,0.2994,2022-07,2022
2022-07-23 11:49:33.286643322,Office Supplies,Binders,South,Corporate,95.15,1,95.15,33.85,0.3558,2022-07,2022
2022-07-23 20:34:41.840920460,Office Supplies,Paper,Central,Consumer,103.66,1,103.66,32.9,0.3174,2022-07,2022
2022-07-24 05:19:50.395197600,Office Supplies,Pens,East,Consumer,107.2,1,107.2,29.17,0.2721,2022-07,2022
2022-07-24 14:04:58.949474738,Furniture,Desks,East,Home Office,393.84,1,393.84,23.87,0.0606,2022-07,2022
2022-07-24 22:50:07.503751876,Furniture,Storage,West,Corporate,971.05,4,3884.2,518.15,0.1334,2022-07,2022
2022-07-25 07:35:16.058029016,Technology,Phones,South,Home Office,688.42,3,2065.26,357.91,0.1733,2022-07,2022
2022-07-25 16:20:24.612306154,Technology,Accessories,East,Consumer,2268.29,2,4536.58,1414.51,0.3118,2022-07,2022
2022-07-26 01:05:33.166583292,Furniture,Desks,East,Home Office,699.95,1,699.95,121.23,0.1732,2022-07,2022
2022-07-26 09:50:41.720860430,Technology,Monitors,East,Consumer,1264.67,2,2529.34,531.41,0.2101,2022-07,2022
2022-07-26 18:35:50.275137570,Technology,Printers,Central,Consumer,2301.37,1,2301.37,342.67,0.1489,2022-07,2022
2022-07-27 03:20:58.829414708,Furniture,Desks,Central,Home Office,548.66,1,548.66,65.24,0.1189,2022-07,2022
2022-07-27 12:06:07.383691846,Office Supplies,Envelopes,Central,Consumer,62.29,4,249.16,84.04,0.3373,2022-07,2022
2022-07-27 20:51:15.937968986,Office Supplies,Binders,West,Corporate,64.67,1,64.67,15.65,0.242,2022-07,2022
2022-07-28 05:36:24.492246124,Office Supplies,Labels,East,Consumer,64.01,1,64.01,17.46,0.2727,2022-07,2022
2022-07-28 14:21:33.046523264,Furniture,Storage,West,Corporate,286.45,2,572.9,36.09,0.063,2022-07,2022
2022-07-28 23:06:41.600800400,Furniture,Tables,Central,Home Office,934.17,2,1868.34,253.16,0.1355,2022-07,2022
2022-07-29 07:51:50.155077540,Furniture,Bookcases,West,Consumer,781.84,1,781.84,152.85,0.1955,2022-07,2022
2022-07-29 16:36:58.709354676,Office Supplies,Pens,Central,Corporate,83.12,1,83.12,28.36,0.3412,2022-07,2022
2022-07-30 01:22:07.263631816,Technology,Laptops,South,Consumer,1061.56,1,1061.56,219.21,0.2065,2022-07,2022
2022-07-30 10:07:15.817908956,Furniture,Storage,South,Corporate,796.85,2,1593.7,237.46,0.149,2022-07,2022
2022-07-30 18:52:24.372186092,Office Supplies,Binders,East,Consumer,102.65,1,102.65,47.47,0.4624,2022-07,2022
2022-07-31 03:37:32.926463232,Furniture,Desks,East,Consumer,271.03,1,271.03,20.92,0.0772,2022-07,2022
2022-07-31 12:22:41.480740372,Furniture,Bookcases,West,Consumer,786.05,2,1572.1,173.25,0.1102,2022-07,2022
2022-07-31 21:07:50.035017508,Furniture,Tables,Central,Consumer,100.8,4,403.2,91.81,0.2277,2022-07,2022
2022-08-01 05:52:58.589294648,Technology,Accessories,South,Home Office,683.22,1,683.22,227.99,0.3337,2022-08,2022
2022-08-01 14:38:07.143571788,Furniture,Chairs,West,Consumer,883.53,1,883.53,178.91,0.2025,2022-08,2022
2022-08-01 23:23:15.697848924,Technology,Monitors,East,Consumer,623.43,2,1246.86,216.83,0.1739,2022-08,2022
2022-08-02 08:08:24.252126064,Technology,Phones,South,Consumer,1374.98,3,4124.94,658.34,0.1596,2022-08,2022
2022-08-02 16:53:32.806403204,Technology,Phones,South,Consumer,867.76,1,867.76,168.26,0.1939,2022-08,2022
2022-08-03 01:38:41.360680340,Office Supplies,Binders,West,Corporate,23.36,1,23.36,6.11,0.2616,2022-08,2022
2022-08-03 10:23:49.914957480,Technology,Accessories,East,Home Office,2003.1,1,2003.1,317.49,0.1585,2022-08,2022
2022-08-03 19:08:58.469234616,Furniture,Storage,West,Consumer,111.87,1,111.87,19.68,0.1759,2022-08,2022
2022-08-04 03:54:07.023511756,Technology,Accessories,West,Home Office,2443.56,2,4887.12,958.85,0.1962,2022-08,2022
2022-08-04 12:39:15.577788896,Office Supplies,Labels,South,Corporate,18.65,1,18.65,6.92,0.3711,2022-08,2022
2022-08-04 21:24:24.132066032,Technology,Phones,South,Consumer,2279.93,3,6839.79,2053.99,0.3003,2022-08,2022
2022-08-05 06:09:32.686343172,Furniture,Bookcases,Central,Corporate,777.22,2,1554.44,175.65,0.113,2022-08,2022
2022-08-05 14:54:41.240620312,Office Supplies,Envelopes,West,Consumer,67.32,2,134.64,30.62,0.2274,2022-08,2022
2022-08-05 23:39:49.794897448,Office Supplies,Envelopes,South,Corporate,83.08,1,83.08,34.69,0.4175,2022-08,2022
2022-08-06 08:24:58.349174588,Technology,Phones,East,Home Office,2417.82,2,4835.64,869.93,0.1799,2022-08,2022
2022-08-06 17:10:06.903451728,Office Supplies,Envelopes,East,Consumer,7.12,1,7.12,2.59,0.3637,2022-08,2022
2022-08-07 01:55:15.457728864,Furniture,Desks,East,Home Office,871.61,4,3486.44,725.53,0.2081,2022-08,2022
2022-08-07 10:40:24.012006004,Furniture,Desks,West,Corporate,296.99,5,1484.95,152.06,0.1024,2022-08,2022
2022-08-07 19:25:32.566283144,Technology,Accessories,Central,Consumer,1354.59,1,1354.59,265.5,0.196,2022-08,2022
2022-08-08 04:10:41.120560280,Technology,Phones,Central,Corporate,2172.2,1,2172.2,497.43,0.229,2022-08,2022
2022-08-08 12:55:49.674837420,Office Supplies,Binders,West,Consumer,96.95,1,96.95,36.28,0.3742,2022-08,2022
2022-08-08 21:40:58.229114556,Furniture,Tables,West,Home Office,945.86,2,1891.72,220.39,0.1165,2022-08,2022
2022-08-09 06:26:06.783391696,Furniture,Chairs,West,Corporate,1011.19,2,2022.38,212.15,0.1049,2022-08,2022
2022-08-09 15:11:15.337668836,Office Supplies,Envelopes,West,Consumer,67.8,3,203.4,53.74,0.2642,2022-08,2022
2022-08-09 23:56:23.891945972,Office Supplies,Binders,Central,Consumer,59.69,3,179.07,52.92,0.2955,2022-08,2022
2022-08-10 08:41:32.446223112,Technology,Printers,South,Corporate,776.75,1,776.75,265.96,0.3424,2022-08,2022
2022-08-10 17:26:41.000500252,Furniture,Bookcases,West,Consumer,259.28,2,518.56,107.6,0.2075,2022-08,2022
2022-08-11 02:11:49.554777388,Technology,Monitors,West,Consumer,2462.79,2,4925.58,613.73,0.1246,2022-08,2022
2022-08-11 10:56:58.109054528,Office Supplies,Binders,East,Consumer,85.39,2,170.78,47.12,0.2759,2022-08,2022
2022-08-11 19:42:06.663331668,Office Supplies,Pens,Central,Consumer,9.66,2,19.32,6.2,0.3209,2022-08,2022
2022-08-12 04:27:15.217608804,Office Supplies,Pens,East,Consumer,112.55,2,225.1,45.81,0.2035,2022-08,2022
2022-08-12 13:12:23.771885944,Technology,Laptops,East,Consumer,1531.53,2,3063.06,720.74,0.2353,2022-08,2022
2022-08-12 21:57:32.326163084,Technology,Printers,Central,Consumer,2202.45,2,4404.9,613.6,0.1393,2022-08,2022
2022-08-13 06:42:40.880440220,Technology,Printers,West,Corporate,1751.59,2,3503.18,968.28,0.2764,2022-08,2022
2022-08-13 15:27:49.434717360,Technology,Laptops,West,Consumer,1722.34,2,3444.68,1159.82,0.3367,2022-08,2022
2022-08-14 00:12:57.988994496,Technology,Laptops,Central,Consumer,2084.26,2,4168.52,540.66,0.1297,2022-08,2022
2022-08-14 08:58:06.543271636,Office Supplies,Pens,Central,Consumer,59.17,2,118.34,37.8,0.3194,2022-08,2022
2022-08-14 17:43:15.097548776,Technology,Accessories,Central,Corporate,878.85,2,1757.7,393.37,0.2238,2022-08,2022
2022-08-15 02:28:23.651825912,Technology,Monitors,Central,Consumer,1052.86,1,1052.86,231.0,0.2194,2022-08,2022
2022-08-15 11:13:32.206103052,Office Supplies,Paper,Central,Consumer,117.62,1,117.62,26.65,0.2266,2022-08,2022
2022-08-15 19:58:40.760380192,Furniture,Desks,West,Consumer,1112.9,1,1112.9,162.48,0.146,2022-08,2022
2022-08-16 04:43:49.314657328,Office Supplies,Pens,East,Corporate,76.73,2,153.46,68.92,0.4491,2022-08,2022
2022-08-16 13:28:57.868934468,Technology,Accessories,West,Corporate,997.09,2,1994.18,436.73,0.219,2022-08,2022
2022-08-16 22:14:06.423211608,Furniture,Bookcases,West,Corporate,538.66,5,2693.3,336.39,0.1249,2022-08,2022
2022-08-17 06:59:14.977488744,Technology,Phones,Central,Corporate,2324.99,1,2324.99,722.37,0.3107,2022-08,2022
2022-08-17 15:44:23.531765884,Technology,Monitors,South,Corporate,406.15,1,406.15,58.85,0.1449,2022-08,2022
2022-08-18 00:29:32.086043024,Office Supplies,Paper,South,Consumer,54.2,1,54.2,12.44,0.2296,2022-08,2022
2022-08-18 09:14:40.640320160,Technology,Printers,Central,Corporate,1604.87,1,1604.87,245.55,0.153,2022-08,2022
2022-08-18 17:59:49.194597300,Furniture,Desks,West,Consumer,665.06,3,1995.18,102.55,0.0514,2022-08,2022
2022-08-19 02:44:57.748874436,Furniture,Chairs,West,Corporate,434.59,1,434.59,80.57,0.1854,2022-08,2022
2022-08-19 11:30:06.303151576,Technology,Phones,Central,Corporate,1287.49,2,2574.98,888.37,0.345,2022-08,2022
2022-08-19 20:15:14.857428716,Office Supplies,Paper,East,Consumer,105.52,2,211.04,64.94,0.3077,2022-08,2022
2022-08-20 05:00:23.411705852,Technology,Monitors,Central,Consumer,256.89,2,513.78,161.58,0.3145,2022-08,2022
2022-08-20 13:45:31.965982992,Office Supplies,Paper,Central,Consumer,109.79,3,329.37,146.96,0.4462,2022-08,2022
2022-08-20 22:30:40.520260132,Office Supplies,Paper,Central,Corporate,19.71,1,19.71,9.84,0.4994,2022-08,2022
2022-08-21 07:15:49.074537268,Furniture,Tables,South,Corporate,369.61,1,369.61,72.0,0.1948,2022-08,2022
2022-08-21 16:00:57.628814408,Office Supplies,Pens,West,Home Office,109.42,4,437.68,118.48,0.2707,2022-08,2022
2022-08-22 00:46:06.183091548,Technology,Accessories,Central,Consumer,2284.41,3,6853.23,1310.34,0.1912,2022-08,2022
2022-08-22 09:31:14.737368684,Furniture,Storage,South,Corporate,1173.58,1,1173.58,124.75,0.1063,2022-08,2022
2022-08-22 18:16:23.291645824,Technology,Printers,West,Corporate,2390.57,1,2390.57,316.27,0.1323,2022-08,2022
2022-08-23 03:01:31.845922964,Office Supplies,Paper,Central,Home Office,86.57,1,86.57,31.13,0.3596,2022-08,2022
2022-08-23 11:46:40.400200100,Office Supplies,Labels,East,Corporate,59.96,1,59.96,16.01,0.267,2022-08,2022
2022-08-23 20:31:48.954477240,Technology,Phones,South,Consumer,1808.15,5,9040.75,1481.78,0.1639,2022-08,2022
2022-08-24 05:16:57.508754376,Office Supplies,Envelopes,West,Corporate,68.58,2,137.16,37.86,0.276,2022-08,2022
2022-08-24 14:02:06.063031516,Technology,Laptops,East,Corporate,2395.71,1,2395.71,303.3,0.1266,2022-08,2022
2022-08-24 22:47:14.617308656,Furniture,Tables,West,Home Office,303.7,4,1214.8,119.66,0.0985,2022-08,2022
2022-08-25 07:32:23.171585792,Furniture,Tables,Central,Consumer,543.76,2,1087.52,104.95,0.0965,2022-08,2022
2022-08-25 16:17:31.725862932,Office Supplies,Paper,West,Consumer,61.51,1,61.51,28.4,0.4617,2022-08,2022
2022-08-26 01:02:40.280140072,Furniture,Tables,West,Home Office,877.51,4,3510.04,582.67,0.166,2022-08,2022
2022-08-26 09:47:48.834417208,Technology,Laptops,East,Corporate,359.16,3,1077.48,301.26,0.2796,2022-08,2022
2022-08-26 18:32:57.388694348,Technology,Laptops,South,Corporate,541.07,3,1623.21,488.42,0.3009,2022-08,2022
2022-08-27 03:18:05.942971488,Technology,Monitors,West,Consumer,737.63,2,1475.26,318.51,0.2159,2022-08,2022
2022-08-27 12:03:14.497248624,Technology,Printers,West,Consumer,973.6,3,2920.8,927.35,0.3175,2022-08,2022
2022-08-27 20:48:23.051525764,Technology,Phones,Central,Corporate,447.38,1,447.38,111.89,0.2501,2022-08,2022
2022-08-28 05:33:31.605802904,Office Supplies,Binders,East,Corporate,21.34,2,42.68,17.56,0.4114,2022-08,2022
2022-08-28 14:18:40.160080040,Furniture,Bookcases,South,Consumer,1093.69,5,5468.45,748.63,0.1369,2022-08,2022
2022-08-28 23:03:48.714357180,Furniture,Bookcases,West,Consumer,626.66,1,626.66,147.58,0.2355,2022-08,2022
2022-08-29 07:48:57.268634316,Technology,Monitors,Central,Home Office,1374.33,3,4122.99,956.95,0.2321,2022-08,2022
2022-08-29 16:34:05.822911456,Office Supplies,Envelopes,West,Consumer,71.51,2,143.02,58.18,0.4068,2022-08,2022
2022-08-30 01:19:14.377188596,Office Supplies,Envelopes,West,Home Office,17.29,1,17.29,7.72,0.4463,2022-08,2022
2022-08-30 10:04:22.931465732,Technology,Accessories,Central,Consumer,1173.44,3,3520.32,480.88,0.1366,2022-08,2022
2022-08-30 18:49:31.485742872,Office Supplies,Paper,Central,Corporate,95.41,1,95.41,29.87,0.3131,2022-08,2022
2022-08-31 03:34:40.040020012,Furniture,Tables,Central,Home Office,192.41,2,384.82,68.04,0.1768,2022-08,2022
2022-08-31 12:19:48.594297148,Technology,Printers,East,Corporate,2218.31,1,2218.31,719.18,0.3242,2022-08,2022
2022-08-31 21:04:57.148574288,Furniture,Chairs,East,Consumer,1152.58,4,4610.32,1030.41,0.2235,2022-08,2022
2022-09-01 05:50:05.702851428,Furniture,Tables,East,Corporate,82.4,1,82.4,10.38,0.126,2022-09,2022
2022-09-01 14:35:14.257128564,Technology,Phones,South,Consumer,2073.58,1,2073.58,423.43,0.2042,2022-09,2022
2022-09-01 23:20:22.811405704,Office Supplies,Pens,West,Consumer,74.18,1,74.18,28.33,0.3819,2022-09,2022
2022-09-02 08:05:31.365682844,Office Supplies,Pens,West,Home Office,46.98,4,187.92,88.57,0.4713,2022-09,2022
2022-09-02 16:50:39.919959980,Office Supplies,Paper,East,Corporate,62.87,2,125.74,42.68,0.3394,2022-09,2022
2022-09-03 01:35:48.474237120,Furniture,Bookcases,East,Corporate,1197.22,3,3591.66,534.08,0.1487,2022-09,2022
2022-09-03 10:20:57.028514256,Furniture,Tables,West,Consumer,279.81,2,559.62,85.4,0.1526,2022-09,2022
2022-09-03 19:06:05.582791396,Office Supplies,Pens,South,Consumer,98.61,2,197.22,85.42,0.4331,2022-09,2022
2022-09-04 03:51:14.137068536,Furniture,Storage,West,Consumer,963.21,1,963.21,184.55,0.1916,2022-09,2022
2022-09-04 12:36:22.691345672,Technology,Monitors,South,Corporate,747.41,2,1494.82,475.8,0.3183,2022-09,2022
2022-09-04 21:21:31.245622812,Furniture,Tables,West,Corporate,1080.66,1,1080.66,95.96,0.0888,2022-09,2022
2022-09-05 06:06:39.799899952,Office Supplies,Paper,Central,Corporate,20.0,5,100.0,49.27,0.4927,2022-09,2022
2022-09-05 14:51:48.354177088,Furniture,Desks,South,Home Office,1052.52,3,3157.56,721.82,0.2286,2022-09,2022
2022-09-05 23:36:56.908454228,Technology,Monitors,West,Consumer,2232.98,1,2232.98,546.19,0.2446,2022-09,2022
